location,date,vaccine,total_vaccinations
Chile,15/03/2021,Pfizer/BioNTech,507855
Chile,15/03/2021,Sinovac,6543909
Chile,16/03/2021,Pfizer/BioNTech,561403
Chile,16/03/2021,Sinovac,6900689
Chile,17/03/2021,Pfizer/BioNTech,616947
Chile,17/03/2021,Sinovac,7212514
Chile,18/03/2021,Pfizer/BioNTech,666550
Chile,18/03/2021,Sinovac,7497942
Chile,19/03/2021,Pfizer/BioNTech,689724
Chile,19/03/2021,Sinovac,7769441
Chile,20/03/2021,Pfizer/BioNTech,691644
Chile,20/03/2021,Sinovac,7801727
Chile,21/03/2021,Pfizer/BioNTech,691654
Chile,21/03/2021,Sinovac,7805742
Chile,22/03/2021,Pfizer/BioNTech,727753
Chile,22/03/2021,Sinovac,8038445
Chile,23/03/2021,Pfizer/BioNTech,787691
Chile,23/03/2021,Sinovac,8219444
Chile,24/03/2021,Pfizer/BioNTech,840594
Chile,24/03/2021,Sinovac,8385662
Chile,25/03/2021,Pfizer/BioNTech,895192
Chile,25/03/2021,Sinovac,8543791
Chile,26/03/2021,Pfizer/BioNTech,933632
Chile,26/03/2021,Sinovac,8723091
Chile,27/03/2021,Pfizer/BioNTech,935667
Chile,27/03/2021,Sinovac,8736749
Chile,28/03/2021,Pfizer/BioNTech,935667
Chile,28/03/2021,Sinovac,8738141
Chile,29/03/2021,Pfizer/BioNTech,957720
Chile,29/03/2021,Sinovac,8982894
Chile,30/03/2021,Pfizer/BioNTech,1015220
Chile,30/03/2021,Sinovac,9204121
Chile,31/03/2021,Pfizer/BioNTech,1061400
Chile,31/03/2021,Sinovac,9438322
Chile,01/04/2021,Pfizer/BioNTech,1085190
Chile,01/04/2021,Sinovac,9717918
Chile,02/04/2021,Pfizer/BioNTech,1085416
Chile,02/04/2021,Sinovac,9724734
Chile,03/04/2021,Pfizer/BioNTech,1085609
Chile,03/04/2021,Sinovac,9727770
Chile,04/04/2021,Pfizer/BioNTech,1085613
Chile,04/04/2021,Sinovac,9728889
Chile,05/04/2021,Pfizer/BioNTech,1116770
Chile,05/04/2021,Sinovac,9982599
Chile,06/04/2021,Pfizer/BioNTech,1199580
Chile,06/04/2021,Sinovac,10139668
Chile,07/04/2021,Pfizer/BioNTech,1288881
Chile,07/04/2021,Sinovac,10283708
Chile,08/04/2021,Pfizer/BioNTech,1367168
Chile,08/04/2021,Sinovac,10445015
Chile,09/04/2021,Pfizer/BioNTech,1416426
Chile,09/04/2021,Sinovac,10614750
Chile,10/04/2021,Pfizer/BioNTech,1424255
Chile,10/04/2021,Sinovac,10632951
Chile,11/04/2021,Pfizer/BioNTech,1424761
Chile,11/04/2021,Sinovac,10634899
Chile,12/04/2021,Pfizer/BioNTech,1489562
Chile,12/04/2021,Sinovac,10807163
Chile,13/04/2021,Pfizer/BioNTech,1577806
Chile,13/04/2021,Sinovac,10954297
Chile,14/04/2021,Pfizer/BioNTech,1667342
Chile,14/04/2021,Sinovac,11094318
Chile,15/04/2021,Pfizer/BioNTech,1735372
Chile,15/04/2021,Sinovac,11233520
Chile,16/04/2021,Pfizer/BioNTech,1786132
Chile,16/04/2021,Sinovac,11377059
Chile,17/04/2021,Pfizer/BioNTech,1792059
Chile,17/04/2021,Sinovac,11393425
Chile,18/04/2021,Pfizer/BioNTech,1792738
Chile,18/04/2021,Sinovac,11395387
Chile,19/04/2021,Pfizer/BioNTech,1816804
Chile,19/04/2021,Sinovac,11566336
Chile,20/04/2021,Pfizer/BioNTech,1861285
Chile,20/04/2021,Sinovac,11711247
Chile,21/04/2021,Pfizer/BioNTech,1907361
Chile,21/04/2021,Sinovac,11842803
Chile,22/04/2021,Pfizer/BioNTech,1954485
Chile,22/04/2021,Sinovac,11996439
Chile,23/04/2021,Pfizer/BioNTech,1983474
Chile,23/04/2021,Sinovac,12151125
Chile,24/04/2021,Pfizer/BioNTech,1985871
Chile,24/04/2021,Sinovac,12166414
Chile,25/04/2021,Pfizer/BioNTech,1985872
Chile,25/04/2021,Sinovac,12167456
Chile,26/04/2021,Pfizer/BioNTech,2031249
Chile,26/04/2021,Sinovac,12318818
Chile,27/04/2021,Pfizer/BioNTech,2095137
Chile,27/04/2021,Sinovac,12426502
Chile,28/04/2021,Oxford/AstraZeneca,3607
Chile,28/04/2021,Pfizer/BioNTech,2150024
Chile,28/04/2021,Sinovac,12537174
Chile,29/04/2021,Oxford/AstraZeneca,10150
Chile,29/04/2021,Pfizer/BioNTech,2182595
Chile,29/04/2021,Sinovac,12653495
Chile,30/04/2021,Oxford/AstraZeneca,23877
Chile,30/04/2021,Pfizer/BioNTech,2213648
Chile,30/04/2021,Sinovac,12696599
Chile,01/05/2021,Oxford/AstraZeneca,24163
Chile,01/05/2021,Pfizer/BioNTech,2214825
Chile,01/05/2021,Sinovac,12697436
Chile,02/05/2021,Oxford/AstraZeneca,24345
Chile,02/05/2021,Pfizer/BioNTech,2215217
Chile,02/05/2021,Sinovac,12698328
Chile,03/05/2021,Oxford/AstraZeneca,44443
Chile,03/05/2021,Pfizer/BioNTech,2239130
Chile,03/05/2021,Sinovac,12806215
Chile,04/05/2021,Oxford/AstraZeneca,61217
Chile,04/05/2021,Pfizer/BioNTech,2285305
Chile,04/05/2021,Sinovac,12912991
Chile,05/05/2021,Oxford/AstraZeneca,71044
Chile,05/05/2021,Pfizer/BioNTech,2333904
Chile,05/05/2021,Sinovac,13029778
Chile,06/05/2021,Oxford/AstraZeneca,78260
Chile,06/05/2021,Pfizer/BioNTech,2374803
Chile,06/05/2021,Sinovac,13139967
Chile,07/05/2021,Oxford/AstraZeneca,82408
Chile,07/05/2021,Pfizer/BioNTech,2408816
Chile,07/05/2021,Sinovac,13249804
Chile,08/05/2021,Oxford/AstraZeneca,83078
Chile,08/05/2021,Pfizer/BioNTech,2414556
Chile,08/05/2021,Sinovac,13268991
Chile,09/05/2021,Oxford/AstraZeneca,83148
Chile,09/05/2021,Pfizer/BioNTech,2414621
Chile,09/05/2021,Sinovac,13270261
Chile,10/05/2021,Oxford/AstraZeneca,86103
Chile,10/05/2021,Pfizer/BioNTech,2454130
Chile,10/05/2021,Sinovac,13401540
Chile,11/05/2021,Oxford/AstraZeneca,88082
Chile,11/05/2021,Pfizer/BioNTech,2520311
Chile,11/05/2021,Sinovac,13526170
Chile,12/05/2021,Oxford/AstraZeneca,89750
Chile,12/05/2021,Pfizer/BioNTech,2579810
Chile,12/05/2021,Sinovac,13648387
Chile,13/05/2021,Oxford/AstraZeneca,90302
Chile,13/05/2021,Pfizer/BioNTech,2627750
Chile,13/05/2021,Sinovac,13757602
Chile,14/05/2021,Oxford/AstraZeneca,90545
Chile,14/05/2021,Pfizer/BioNTech,2672692
Chile,14/05/2021,Sinovac,13871925
Chile,15/05/2021,Oxford/AstraZeneca,90585
Chile,15/05/2021,Pfizer/BioNTech,2672986
Chile,15/05/2021,Sinovac,13873049
Chile,16/05/2021,Oxford/AstraZeneca,90585
Chile,16/05/2021,Pfizer/BioNTech,2673066
Chile,16/05/2021,Sinovac,13873405
Chile,17/05/2021,Oxford/AstraZeneca,90880
Chile,17/05/2021,Pfizer/BioNTech,2726464
Chile,17/05/2021,Sinovac,13991400
Chile,18/05/2021,Oxford/AstraZeneca,92310
Chile,18/05/2021,Pfizer/BioNTech,2805142
Chile,18/05/2021,Sinovac,14095108
Chile,19/05/2021,Oxford/AstraZeneca,98828
Chile,19/05/2021,Pfizer/BioNTech,2884722
Chile,19/05/2021,Sinovac,14176046
Chile,20/05/2021,Oxford/AstraZeneca,105546
Chile,20/05/2021,Pfizer/BioNTech,2955729
Chile,20/05/2021,Sinovac,14290192
Chile,21/05/2021,Oxford/AstraZeneca,105617
Chile,21/05/2021,Pfizer/BioNTech,2962781
Chile,21/05/2021,Sinovac,14292735
Chile,22/05/2021,Oxford/AstraZeneca,106110
Chile,22/05/2021,Pfizer/BioNTech,2975383
Chile,22/05/2021,Sinovac,14312755
Chile,23/05/2021,Oxford/AstraZeneca,106130
Chile,23/05/2021,Pfizer/BioNTech,2976513
Chile,23/05/2021,Sinovac,14315890
Chile,24/05/2021,Oxford/AstraZeneca,118540
Chile,24/05/2021,Pfizer/BioNTech,3050796
Chile,24/05/2021,Sinovac,14466214
Chile,25/05/2021,Oxford/AstraZeneca,136115
Chile,25/05/2021,Pfizer/BioNTech,3162294
Chile,25/05/2021,Sinovac,14583949
Chile,26/05/2021,Oxford/AstraZeneca,161507
Chile,26/05/2021,Pfizer/BioNTech,3236507
Chile,26/05/2021,Sinovac,14713408
Chile,27/05/2021,Oxford/AstraZeneca,195444
Chile,27/05/2021,Pfizer/BioNTech,3293257
Chile,27/05/2021,Sinovac,14825970
Chile,28/05/2021,Oxford/AstraZeneca,227547
Chile,28/05/2021,Pfizer/BioNTech,3341323
Chile,28/05/2021,Sinovac,14932160
Chile,29/05/2021,Oxford/AstraZeneca,235991
Chile,29/05/2021,Pfizer/BioNTech,3353587
Chile,29/05/2021,Sinovac,14958844
Chile,30/05/2021,Oxford/AstraZeneca,237385
Chile,30/05/2021,Pfizer/BioNTech,3355148
Chile,30/05/2021,Sinovac,14965984
Chile,31/05/2021,CanSino,74
Chile,31/05/2021,Oxford/AstraZeneca,281182
Chile,31/05/2021,Pfizer/BioNTech,3423294
Chile,31/05/2021,Sinovac,15069677
Chile,01/06/2021,CanSino,10459
Chile,01/06/2021,Oxford/AstraZeneca,326592
Chile,01/06/2021,Pfizer/BioNTech,3526630
Chile,01/06/2021,Sinovac,15131963
Chile,02/06/2021,CanSino,33778
Chile,02/06/2021,Oxford/AstraZeneca,359077
Chile,02/06/2021,Pfizer/BioNTech,3606726
Chile,02/06/2021,Sinovac,15200296
Chile,03/06/2021,CanSino,73398
Chile,03/06/2021,Oxford/AstraZeneca,361421
Chile,03/06/2021,Pfizer/BioNTech,3654301
Chile,03/06/2021,Sinovac,15274579
Chile,04/06/2021,CanSino,107764
Chile,04/06/2021,Oxford/AstraZeneca,362975
Chile,04/06/2021,Pfizer/BioNTech,3678824
Chile,04/06/2021,Sinovac,15359360
Chile,05/06/2021,CanSino,117678
Chile,05/06/2021,Oxford/AstraZeneca,363285
Chile,05/06/2021,Pfizer/BioNTech,3683940
Chile,05/06/2021,Sinovac,15381752
Chile,06/06/2021,CanSino,119468
Chile,06/06/2021,Oxford/AstraZeneca,363315
Chile,06/06/2021,Pfizer/BioNTech,3684533
Chile,06/06/2021,Sinovac,15384339
Chile,07/06/2021,CanSino,146936
Chile,07/06/2021,Oxford/AstraZeneca,365270
Chile,07/06/2021,Pfizer/BioNTech,3696275
Chile,07/06/2021,Sinovac,15524631
Chile,08/06/2021,CanSino,167015
Chile,08/06/2021,Oxford/AstraZeneca,366954
Chile,08/06/2021,Pfizer/BioNTech,3709921
Chile,08/06/2021,Sinovac,15674027
Chile,09/06/2021,CanSino,183745
Chile,09/06/2021,Oxford/AstraZeneca,368926
Chile,09/06/2021,Pfizer/BioNTech,3722211
Chile,09/06/2021,Sinovac,15836746
Chile,10/06/2021,CanSino,196902
Chile,10/06/2021,Oxford/AstraZeneca,370214
Chile,10/06/2021,Pfizer/BioNTech,3736178
Chile,10/06/2021,Sinovac,16011475
Chile,11/06/2021,CanSino,200947
Chile,11/06/2021,Oxford/AstraZeneca,371450
Chile,11/06/2021,Pfizer/BioNTech,3753073
Chile,11/06/2021,Sinovac,16168324
Chile,12/06/2021,CanSino,201340
Chile,12/06/2021,Oxford/AstraZeneca,371778
Chile,12/06/2021,Pfizer/BioNTech,3755888
Chile,12/06/2021,Sinovac,16197302
Chile,13/06/2021,CanSino,201389
Chile,13/06/2021,Oxford/AstraZeneca,371793
Chile,13/06/2021,Pfizer/BioNTech,3756433
Chile,13/06/2021,Sinovac,16198760
Chile,14/06/2021,CanSino,205566
Chile,14/06/2021,Oxford/AstraZeneca,372966
Chile,14/06/2021,Pfizer/BioNTech,3788489
Chile,14/06/2021,Sinovac,16383077
Chile,15/06/2021,CanSino,209246
Chile,15/06/2021,Oxford/AstraZeneca,373785
Chile,15/06/2021,Pfizer/BioNTech,3841727
Chile,15/06/2021,Sinovac,16536148
Chile,16/06/2021,CanSino,213200
Chile,16/06/2021,Oxford/AstraZeneca,374648
Chile,16/06/2021,Pfizer/BioNTech,3913411
Chile,16/06/2021,Sinovac,16686601
Chile,17/06/2021,CanSino,216242
Chile,17/06/2021,Oxford/AstraZeneca,375429
Chile,17/06/2021,Pfizer/BioNTech,3980161
Chile,17/06/2021,Sinovac,16800059
Chile,18/06/2021,CanSino,218619
Chile,18/06/2021,Oxford/AstraZeneca,376275
Chile,18/06/2021,Pfizer/BioNTech,4017772
Chile,18/06/2021,Sinovac,16866512
Chile,19/06/2021,CanSino,218897
Chile,19/06/2021,Oxford/AstraZeneca,376419
Chile,19/06/2021,Pfizer/BioNTech,4029277
Chile,19/06/2021,Sinovac,16891311
Chile,20/06/2021,CanSino,218909
Chile,20/06/2021,Oxford/AstraZeneca,376429
Chile,20/06/2021,Pfizer/BioNTech,4030508
Chile,20/06/2021,Sinovac,16894013
Chile,21/06/2021,CanSino,218987
Chile,21/06/2021,Oxford/AstraZeneca,376552
Chile,21/06/2021,Pfizer/BioNTech,4040220
Chile,21/06/2021,Sinovac,16903832
Chile,22/06/2021,CanSino,222749
Chile,22/06/2021,Oxford/AstraZeneca,378381
Chile,22/06/2021,Pfizer/BioNTech,4203369
Chile,22/06/2021,Sinovac,17044000
Chile,23/06/2021,CanSino,235168
Chile,23/06/2021,Oxford/AstraZeneca,380649
Chile,23/06/2021,Pfizer/BioNTech,4318810
Chile,23/06/2021,Sinovac,17165535
Chile,24/06/2021,CanSino,298738
Chile,24/06/2021,Oxford/AstraZeneca,384108
Chile,24/06/2021,Pfizer/BioNTech,4404980
Chile,24/06/2021,Sinovac,17265578
Chile,25/06/2021,CanSino,348846
Chile,25/06/2021,Oxford/AstraZeneca,388168
Chile,25/06/2021,Pfizer/BioNTech,4477765
Chile,25/06/2021,Sinovac,17349885
Chile,26/06/2021,CanSino,358920
Chile,26/06/2021,Oxford/AstraZeneca,389409
Chile,26/06/2021,Pfizer/BioNTech,4498758
Chile,26/06/2021,Sinovac,17370477
Chile,27/06/2021,CanSino,360175
Chile,27/06/2021,Oxford/AstraZeneca,389500
Chile,27/06/2021,Pfizer/BioNTech,4501001
Chile,27/06/2021,Sinovac,17372554
Chile,28/06/2021,CanSino,361401
Chile,28/06/2021,Oxford/AstraZeneca,389666
Chile,28/06/2021,Pfizer/BioNTech,4503697
Chile,28/06/2021,Sinovac,17374072
Chile,29/06/2021,CanSino,393303
Chile,29/06/2021,Oxford/AstraZeneca,395481
Chile,29/06/2021,Pfizer/BioNTech,4637420
Chile,29/06/2021,Sinovac,17452065
Chile,30/06/2021,CanSino,416211
Chile,30/06/2021,Oxford/AstraZeneca,399749
Chile,30/06/2021,Pfizer/BioNTech,4769613
Chile,30/06/2021,Sinovac,17497727
Chile,01/07/2021,CanSino,430220
Chile,01/07/2021,Oxford/AstraZeneca,402800
Chile,01/07/2021,Pfizer/BioNTech,4904803
Chile,01/07/2021,Sinovac,17528282
Chile,02/07/2021,CanSino,441693
Chile,02/07/2021,Oxford/AstraZeneca,405388
Chile,02/07/2021,Pfizer/BioNTech,5002689
Chile,02/07/2021,Sinovac,17558144
Chile,03/07/2021,CanSino,445124
Chile,03/07/2021,Oxford/AstraZeneca,405980
Chile,03/07/2021,Pfizer/BioNTech,5025996
Chile,03/07/2021,Sinovac,17568796
Chile,04/07/2021,CanSino,445525
Chile,04/07/2021,Oxford/AstraZeneca,406048
Chile,04/07/2021,Pfizer/BioNTech,5028991
Chile,04/07/2021,Sinovac,17569840
Chile,05/07/2021,CanSino,455932
Chile,05/07/2021,Oxford/AstraZeneca,409903
Chile,05/07/2021,Pfizer/BioNTech,5122596
Chile,05/07/2021,Sinovac,17616996
Chile,06/07/2021,CanSino,463524
Chile,06/07/2021,Oxford/AstraZeneca,413512
Chile,06/07/2021,Pfizer/BioNTech,5192002
Chile,06/07/2021,Sinovac,17666660
Chile,07/07/2021,CanSino,468324
Chile,07/07/2021,Oxford/AstraZeneca,416577
Chile,07/07/2021,Pfizer/BioNTech,5285735
Chile,07/07/2021,Sinovac,17727203
Chile,08/07/2021,CanSino,472190
Chile,08/07/2021,Oxford/AstraZeneca,418808
Chile,08/07/2021,Pfizer/BioNTech,5362053
Chile,08/07/2021,Sinovac,17801446
Chile,09/07/2021,CanSino,476108
Chile,09/07/2021,Oxford/AstraZeneca,421148
Chile,09/07/2021,Pfizer/BioNTech,5430844
Chile,09/07/2021,Sinovac,17865903
Chile,10/07/2021,CanSino,477682
Chile,10/07/2021,Oxford/AstraZeneca,422169
Chile,10/07/2021,Pfizer/BioNTech,5455890
Chile,10/07/2021,Sinovac,17881677
Chile,11/07/2021,CanSino,477853
Chile,11/07/2021,Oxford/AstraZeneca,422249
Chile,11/07/2021,Pfizer/BioNTech,5459143
Chile,11/07/2021,Sinovac,17883281
Chile,12/07/2021,CanSino,481941
Chile,12/07/2021,Oxford/AstraZeneca,424915
Chile,12/07/2021,Pfizer/BioNTech,5545949
Chile,12/07/2021,Sinovac,17969477
Chile,13/07/2021,CanSino,484774
Chile,13/07/2021,Oxford/AstraZeneca,426766
Chile,13/07/2021,Pfizer/BioNTech,5649293
Chile,13/07/2021,Sinovac,18045495
Chile,14/07/2021,CanSino,487493
Chile,14/07/2021,Oxford/AstraZeneca,428319
Chile,14/07/2021,Pfizer/BioNTech,5724106
Chile,14/07/2021,Sinovac,18129303
Chile,15/07/2021,CanSino,492799
Chile,15/07/2021,Oxford/AstraZeneca,431541
Chile,15/07/2021,Pfizer/BioNTech,5791060
Chile,15/07/2021,Sinovac,18221166
Chile,16/07/2021,CanSino,492896
Chile,16/07/2021,Oxford/AstraZeneca,431651
Chile,16/07/2021,Pfizer/BioNTech,5793515
Chile,16/07/2021,Sinovac,18223325
Chile,17/07/2021,CanSino,493365
Chile,17/07/2021,Oxford/AstraZeneca,431974
Chile,17/07/2021,Pfizer/BioNTech,5802747
Chile,17/07/2021,Sinovac,18237187
Chile,18/07/2021,CanSino,493467
Chile,18/07/2021,Oxford/AstraZeneca,431974
Chile,18/07/2021,Pfizer/BioNTech,5803618
Chile,18/07/2021,Sinovac,18238448
Chile,19/07/2021,CanSino,496102
Chile,19/07/2021,Oxford/AstraZeneca,433873
Chile,19/07/2021,Pfizer/BioNTech,5862570
Chile,19/07/2021,Sinovac,18298311
Chile,20/07/2021,CanSino,497838
Chile,20/07/2021,Oxford/AstraZeneca,435840
Chile,20/07/2021,Pfizer/BioNTech,5942347
Chile,20/07/2021,Sinovac,18349248
Chile,21/07/2021,CanSino,499240
Chile,21/07/2021,Oxford/AstraZeneca,438292
Chile,21/07/2021,Pfizer/BioNTech,6002436
Chile,21/07/2021,Sinovac,18390151
Chile,22/07/2021,CanSino,500833
Chile,22/07/2021,Oxford/AstraZeneca,440832
Chile,22/07/2021,Pfizer/BioNTech,6047625
Chile,22/07/2021,Sinovac,18419250
Chile,23/07/2021,CanSino,502063
Chile,23/07/2021,Oxford/AstraZeneca,444822
Chile,23/07/2021,Pfizer/BioNTech,6136641
Chile,23/07/2021,Sinovac,18441108
Chile,24/07/2021,CanSino,503489
Chile,24/07/2021,Oxford/AstraZeneca,446093
Chile,24/07/2021,Pfizer/BioNTech,6151694
Chile,24/07/2021,Sinovac,18457976
Chile,25/07/2021,CanSino,503531
Chile,25/07/2021,Oxford/AstraZeneca,446126
Chile,25/07/2021,Pfizer/BioNTech,6152933
Chile,25/07/2021,Sinovac,18459625
Chile,26/07/2021,CanSino,504481
Chile,26/07/2021,Oxford/AstraZeneca,449423
Chile,26/07/2021,Pfizer/BioNTech,6191677
Chile,26/07/2021,Sinovac,18473426
Chile,27/07/2021,CanSino,505260
Chile,27/07/2021,Oxford/AstraZeneca,452384
Chile,27/07/2021,Pfizer/BioNTech,6228917
Chile,27/07/2021,Sinovac,18483535
Chile,28/07/2021,CanSino,505793
Chile,28/07/2021,Oxford/AstraZeneca,454348
Chile,28/07/2021,Pfizer/BioNTech,6254495
Chile,28/07/2021,Sinovac,18490640
Chile,29/07/2021,CanSino,506271
Chile,29/07/2021,Oxford/AstraZeneca,455994
Chile,29/07/2021,Pfizer/BioNTech,6336799
Chile,29/07/2021,Sinovac,18496528
Chile,30/07/2021,CanSino,506546
Chile,30/07/2021,Oxford/AstraZeneca,457628
Chile,30/07/2021,Pfizer/BioNTech,6407356
Chile,30/07/2021,Sinovac,18500844
Chile,31/07/2021,CanSino,506558
Chile,31/07/2021,Oxford/AstraZeneca,457977
Chile,31/07/2021,Pfizer/BioNTech,6416761
Chile,31/07/2021,Sinovac,18502285
Chile,01/08/2021,CanSino,506559
Chile,01/08/2021,Oxford/AstraZeneca,457978
Chile,01/08/2021,Pfizer/BioNTech,6417163
Chile,01/08/2021,Sinovac,18502351
Chile,02/08/2021,CanSino,507557
Chile,02/08/2021,Oxford/AstraZeneca,459809
Chile,02/08/2021,Pfizer/BioNTech,6423109
Chile,02/08/2021,Sinovac,18617797
Chile,03/08/2021,CanSino,508410
Chile,03/08/2021,Oxford/AstraZeneca,461961
Chile,03/08/2021,Pfizer/BioNTech,6429263
Chile,03/08/2021,Sinovac,18747682
Chile,04/08/2021,CanSino,508634
Chile,04/08/2021,Oxford/AstraZeneca,463783
Chile,04/08/2021,Pfizer/BioNTech,6487510
Chile,04/08/2021,Sinovac,18752108
Chile,05/08/2021,CanSino,508816
Chile,05/08/2021,Oxford/AstraZeneca,465179
Chile,05/08/2021,Pfizer/BioNTech,6529369
Chile,05/08/2021,Sinovac,18754980
Chile,06/08/2021,CanSino,508996
Chile,06/08/2021,Oxford/AstraZeneca,466441
Chile,06/08/2021,Pfizer/BioNTech,6560225
Chile,06/08/2021,Sinovac,18757394
Chile,07/08/2021,CanSino,509011
Chile,07/08/2021,Oxford/AstraZeneca,466459
Chile,07/08/2021,Pfizer/BioNTech,6561122
Chile,07/08/2021,Sinovac,18757631
Chile,08/08/2021,CanSino,509011
Chile,08/08/2021,Oxford/AstraZeneca,466459
Chile,08/08/2021,Pfizer/BioNTech,6561134
Chile,08/08/2021,Sinovac,18757696
Chile,09/08/2021,CanSino,509231
Chile,09/08/2021,Oxford/AstraZeneca,467249
Chile,09/08/2021,Pfizer/BioNTech,6568683
Chile,09/08/2021,Sinovac,18847454
Chile,10/08/2021,CanSino,509484
Chile,10/08/2021,Oxford/AstraZeneca,467964
Chile,10/08/2021,Pfizer/BioNTech,6576541
Chile,10/08/2021,Sinovac,18926418
Chile,11/08/2021,CanSino,509588
Chile,11/08/2021,Oxford/AstraZeneca,469847
Chile,11/08/2021,Pfizer/BioNTech,6691121
Chile,11/08/2021,Sinovac,18930589
Chile,12/08/2021,CanSino,509698
Chile,12/08/2021,Oxford/AstraZeneca,471357
Chile,12/08/2021,Pfizer/BioNTech,6765859
Chile,12/08/2021,Sinovac,18935949
Chile,13/08/2021,CanSino,509789
Chile,13/08/2021,Oxford/AstraZeneca,472171
Chile,13/08/2021,Pfizer/BioNTech,6812670
Chile,13/08/2021,Sinovac,18939478
Chile,14/08/2021,CanSino,509802
Chile,14/08/2021,Oxford/AstraZeneca,472195
Chile,14/08/2021,Pfizer/BioNTech,6813615
Chile,14/08/2021,Sinovac,18939797
Chile,15/08/2021,CanSino,509802
Chile,15/08/2021,Oxford/AstraZeneca,472198
Chile,15/08/2021,Pfizer/BioNTech,6813700
Chile,15/08/2021,Sinovac,18940133
Chile,16/08/2021,CanSino,510223
Chile,16/08/2021,Oxford/AstraZeneca,473137
Chile,16/08/2021,Pfizer/BioNTech,6818161
Chile,16/08/2021,Sinovac,18995204
Chile,17/08/2021,CanSino,513299
Chile,17/08/2021,Oxford/AstraZeneca,474134
Chile,17/08/2021,Pfizer/BioNTech,6822805
Chile,17/08/2021,Sinovac,19047571
Chile,18/08/2021,CanSino,514601
Chile,18/08/2021,Oxford/AstraZeneca,475372
Chile,18/08/2021,Pfizer/BioNTech,6896530
Chile,18/08/2021,Sinovac,19051511
Chile,19/08/2021,CanSino,516085
Chile,19/08/2021,Oxford/AstraZeneca,476312
Chile,19/08/2021,Pfizer/BioNTech,6953471
Chile,19/08/2021,Sinovac,19054388
Chile,20/08/2021,CanSino,517957
Chile,20/08/2021,Oxford/AstraZeneca,477266
Chile,20/08/2021,Pfizer/BioNTech,7005594
Chile,20/08/2021,Sinovac,19057176
Chile,21/08/2021,CanSino,519128
Chile,21/08/2021,Oxford/AstraZeneca,477290
Chile,21/08/2021,Pfizer/BioNTech,7007022
Chile,21/08/2021,Sinovac,19057716
Chile,22/08/2021,CanSino,519745
Chile,22/08/2021,Oxford/AstraZeneca,477294
Chile,22/08/2021,Pfizer/BioNTech,7007163
Chile,22/08/2021,Sinovac,19057843
Chile,23/08/2021,CanSino,524679
Chile,23/08/2021,Oxford/AstraZeneca,480600
Chile,23/08/2021,Pfizer/BioNTech,7011317
Chile,23/08/2021,Sinovac,19100191
Chile,24/08/2021,CanSino,529419
Chile,24/08/2021,Oxford/AstraZeneca,483225
Chile,24/08/2021,Pfizer/BioNTech,7014602
Chile,24/08/2021,Sinovac,19134321
Chile,25/08/2021,CanSino,532994
Chile,25/08/2021,Oxford/AstraZeneca,485237
Chile,25/08/2021,Pfizer/BioNTech,7018982
Chile,25/08/2021,Sinovac,19155748
Chile,26/08/2021,CanSino,534474
Chile,26/08/2021,Oxford/AstraZeneca,485677
Chile,26/08/2021,Pfizer/BioNTech,7097583
Chile,26/08/2021,Sinovac,19157918
Chile,27/08/2021,CanSino,535938
Chile,27/08/2021,Oxford/AstraZeneca,486090
Chile,27/08/2021,Pfizer/BioNTech,7148951
Chile,27/08/2021,Sinovac,19159987
Chile,28/08/2021,CanSino,536991
Chile,28/08/2021,Oxford/AstraZeneca,486117
Chile,28/08/2021,Pfizer/BioNTech,7150011
Chile,28/08/2021,Sinovac,19160260
Chile,29/08/2021,CanSino,537387
Chile,29/08/2021,Oxford/AstraZeneca,486119
Chile,29/08/2021,Pfizer/BioNTech,7150106
Chile,29/08/2021,Sinovac,19160394
Chile,30/08/2021,CanSino,541394
Chile,30/08/2021,Oxford/AstraZeneca,488635
Chile,30/08/2021,Pfizer/BioNTech,7152652
Chile,30/08/2021,Sinovac,19250388
Chile,31/08/2021,CanSino,545685
Chile,31/08/2021,Oxford/AstraZeneca,491280
Chile,31/08/2021,Pfizer/BioNTech,7154717
Chile,31/08/2021,Sinovac,19353516
Chile,01/09/2021,CanSino,547050
Chile,01/09/2021,Oxford/AstraZeneca,491712
Chile,01/09/2021,Pfizer/BioNTech,7184046
Chile,01/09/2021,Sinovac,19358349
Chile,02/09/2021,CanSino,548178
Chile,02/09/2021,Oxford/AstraZeneca,492026
Chile,02/09/2021,Pfizer/BioNTech,7205235
Chile,02/09/2021,Sinovac,19361598
Chile,03/09/2021,CanSino,549497
Chile,03/09/2021,Oxford/AstraZeneca,492305
Chile,03/09/2021,Pfizer/BioNTech,7220095
Chile,03/09/2021,Sinovac,19364167
Chile,04/09/2021,CanSino,549855
Chile,04/09/2021,Oxford/AstraZeneca,492338
Chile,04/09/2021,Pfizer/BioNTech,7220345
Chile,04/09/2021,Sinovac,19364546
Chile,05/09/2021,CanSino,549979
Chile,05/09/2021,Oxford/AstraZeneca,492338
Chile,05/09/2021,Pfizer/BioNTech,7220367
Chile,05/09/2021,Sinovac,19364575
Chile,06/09/2021,CanSino,552351
Chile,06/09/2021,Oxford/AstraZeneca,494081
Chile,06/09/2021,Pfizer/BioNTech,7221513
Chile,06/09/2021,Sinovac,19435502
Chile,07/09/2021,CanSino,554447
Chile,07/09/2021,Oxford/AstraZeneca,495634
